date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:34:31	8558/8558	---M-Z	200	added ('OK')	text/css	etag:%22216e-65f2c0f1-ae18ac9bbb7a956f;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/css/cookie-law-info-public.css?ver=2.5.7	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/css/cookie-law-info-public355d.css	(from https://cocinandoentreolivos.com/)
00:34:32	22993/22993	---M-Z	200	added ('OK')	text/css	etag:%2259d1-65f2c0f1-c086c9e251ead1d;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/css/cookie-law-info-gdpr.css?ver=2.5.7	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/css/cookie-law-info-gdpr355d.css	(from https://cocinandoentreolivos.com/)
00:34:32	5756/5756	---M-Z	200	added ('OK')	text/css	etag:%22167c-65c4b3e0-2eebcca720fe798a;gz%22	https://cocinandoentreolivos.com/wp-content/themes/hello-elementor/style.min.css?ver=3.0.1	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/themes/hello-elementor/style.min41fe.css	(from https://cocinandoentreolivos.com/)
00:34:33	5131/5131	---M-Z	200	added ('OK')	text/css	etag:%22140b-65c4b3e0-b323dabdc2080174;gz%22	https://cocinandoentreolivos.com/wp-content/themes/hello-elementor/theme.min.css?ver=3.0.1	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/themes/hello-elementor/theme.min41fe.css	(from https://cocinandoentreolivos.com/)
00:34:33	7325/7325	---M-Z	200	added ('OK')	text/css	etag:%221c9d-65c4b3e0-8ba52c4ef3586a5a;gz%22	https://cocinandoentreolivos.com/wp-content/themes/hello-elementor/header-footer.min.css?ver=3.0.1	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/themes/hello-elementor/header-footer.min41fe.css	(from https://cocinandoentreolivos.com/)
00:34:34	118630/118630	---M-Z	200	added ('OK')	text/css	etag:%221cf66-65f2c275-b70ed0d83f7c0f1;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.20.1	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor/assets/css/frontend-lite.min78fb.css	(from https://cocinandoentreolivos.com/)
00:34:34	4794/4794	---M-Z	200	added ('OK')	text/css	etag:%2212ba-65f2c55f-61597dfb013f341;gz%22	https://cocinandoentreolivos.com/wp-content/uploads/elementor/css/post-22243.css?ver=1710409055	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/elementor/css/post-222434067.css	(from https://cocinandoentreolivos.com/)
00:34:35	19778/19778	---M-Z	200	added ('OK')	text/css	etag:%224d42-65f2c276-e478550ac8efe9c9;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mind54b.css	(from https://cocinandoentreolivos.com/)
00:34:35	16471/16471	---M-Z	200	added ('OK')	text/css	etag:%224057-65f2c276-df652e839674da77;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://cocinandoentreolivos.com/)
00:34:36	11053/11053	---M-Z	200	added ('OK')	text/css	etag:%222b2d-65f2c547-d8bc542f19b10a8;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.20.0	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor-pro/assets/css/frontend-lite.minc226.css	(from https://cocinandoentreolivos.com/)
00:34:37	139936/139936	---M-Z	200	added ('OK')	text/css	etag:%22222a0-65f2c560-63060bf50f5a0b44;gz%22	https://cocinandoentreolivos.com/wp-content/uploads/elementor/css/global.css?ver=1710409056	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/elementor/css/global7c3f.css	(from https://cocinandoentreolivos.com/)
00:34:37	648767/648767	---M-Z	200	added ('OK')	text/css	etag:%229e63f-65f2c13c-a6bc386c5816be92;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min.css?ver=1.36.30	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.mind280.css	(from https://cocinandoentreolivos.com/)
00:34:37	27863/27863	---M-Z	200	added ('OK')	text/css	etag:%226cd7-65f2c61f-ea591170b97c51aa;gz%22	https://cocinandoentreolivos.com/wp-content/uploads/elementor/css/post-7062.css?ver=1710409247	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/elementor/css/post-70627b03.css	(from https://cocinandoentreolivos.com/)
00:34:38	13006/13006	---M-Z	200	added ('OK')	text/css	etag:%2232ce-65f2c560-62edfc072e5abf6d;gz%22	https://cocinandoentreolivos.com/wp-content/uploads/elementor/css/post-22339.css?ver=1710409056	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/elementor/css/post-223397c3f.css	(from https://cocinandoentreolivos.com/)
00:34:38	15031/15031	---M-Z	200	added ('OK')	text/css	etag:%223ab7-65f2c560-b8614d2c16ea5961;gz%22	https://cocinandoentreolivos.com/wp-content/uploads/elementor/css/post-22323.css?ver=1710409056	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/elementor/css/post-223237c3f.css	(from https://cocinandoentreolivos.com/)
00:34:39	2792/2792	---M-Z	200	added ('OK')	text/css	etag:%22ae8-652fbc41-691f52c92e70dd23;gz%22	https://cocinandoentreolivos.com/wp-content/themes/hello-theme-child-master/style.css?ver=1.0.0	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/themes/hello-theme-child-master/style8a54.css	(from https://cocinandoentreolivos.com/)
00:34:39	58071/58071	---M-Z	200	added ('OK')	text/css	etag:%22e2d7-65f2c276-f7159eaf2eb02c71;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://cocinandoentreolivos.com/)
00:34:40	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-65f2c276-5ee35c0e59332394;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://cocinandoentreolivos.com/)
00:34:40	7838/7838	---M-Z	200	added ('OK')	text/css	etag:%221e9e-65f2c0ff-eedd749d4872e562;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/recipe-card-blocks-by-wpzoom-pro/dist/assets/css/genericons.min.css?ver=5.4.3	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/recipe-card-blocks-by-wpzoom-pro/dist/assets/css/genericons.min00d1.css	(from https://cocinandoentreolivos.com/)
00:34:41	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-65f2c276-8778e18d82469698;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://cocinandoentreolivos.com/)
00:34:41	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-65f2c276-f2bf7a9b23260218;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://cocinandoentreolivos.com/)
00:34:42	107339/107339	---M-Z	200	added ('OK')	text/css	etag:%221a34b-65f2c0f4-93df2f32779571d4;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/jetpack/css/jetpack.css?ver=13.2.1	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/jetpack/css/jetpack271f.css	(from https://cocinandoentreolivos.com/)
00:34:42	13577/13577	---M-Z	200	added ('OK')	application/javascript	etag:%223509-64d3c101-2ad8e93b94096f;gz%22	https://cocinandoentreolivos.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://cocinandoentreolivos.com/)
00:34:43	87553/87553	---M-Z	200	added ('OK')	application/javascript	etag:%2215601-654c9692-8e3ee08fd6a9b1d6;gz%22	https://cocinandoentreolivos.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://cocinandoentreolivos.com/)
00:34:43	54719/54719	---M-Z	200	added ('OK')	application/javascript	etag:%22d5bf-65f2c0f1-33470f48fe0caa2a;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/js/cookie-law-info-public.js?ver=2.5.7	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/webtoffee-gdpr-cookie-consent/public/js/cookie-law-info-public355d.js	(from https://cocinandoentreolivos.com/)
00:34:45	10932/10932	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Mar%202024%2004:34:47%20GMT	https://cocinandoentreolivos.com/wp-json/wp/v2/pages/7062	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-json/wp/v2/pages/7062.json	(from https://cocinandoentreolivos.com/)
00:34:45	461337/461337	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Mar%202024%2004:34:47%20GMT	https://cocinandoentreolivos.com/wp-json/	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-json/index.html	(from https://cocinandoentreolivos.com/)
00:34:46	859/859	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Mar%202024%2004:34:49%20GMT	https://cocinandoentreolivos.com/xmlrpc.php?rsd	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/xmlrpc0db0.php	(from https://cocinandoentreolivos.com/)
00:34:47	2681/2681	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Mar%202024%2004:34:49%20GMT	https://cocinandoentreolivos.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcocinandoentreolivos.com%2F	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-json/oembed/1.0/embedafd8.json	(from https://cocinandoentreolivos.com/)
00:34:48	2859/2859	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Mar%202024%2004:34:50%20GMT	https://cocinandoentreolivos.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcocinandoentreolivos.com%2F&format=xml	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-json/oembed/1.0/embed73af	(from https://cocinandoentreolivos.com/)
00:34:49	1755/1755	---M--	200	added ('OK')	image/png	etag:%226db-611f7d79-2c8f3f8e251468a1;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/cropped-logo-cocinandoentreolivos-1-32x32.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/cropped-logo-cocinandoentreolivos-1-32x32.png	(from https://cocinandoentreolivos.com/)
00:34:49	181080/181080	---M--	200	added ('OK')	text/javascript	etag:13695905503544196018	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-4715036479533394&host=ca-host-pub-2644536267352236	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/pagead2.googlesyndication.com/pagead/js/f09e8.txt	(from https://cocinandoentreolivos.com/)
00:34:50	17999/17999	---M--	200	added ('OK')	image/png	etag:%22464f-611f7d79-bbca432da6d6b86a;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/cropped-logo-cocinandoentreolivos-1-192x192.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/cropped-logo-cocinandoentreolivos-1-192x192.png	(from https://cocinandoentreolivos.com/)
00:34:51	18319/18319	---M--	200	added ('OK')	image/png	etag:%22478f-611f7d79-f0ad075f3f4a593c;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/cropped-logo-cocinandoentreolivos-1-180x180.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/cropped-logo-cocinandoentreolivos-1-180x180.png	(from https://cocinandoentreolivos.com/)
00:34:51	26887/26887	---M-Z	200	added ('OK')	text/css	etag:%226907-65f2c547-6117ed2c14804171;gz%22	https://cocinandoentreolivos.com/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from https://cocinandoentreolivos.com/)
00:34:51	46532/46532	---M--	200	added ('OK')	image/webp	etag:%22b5c4-637b5680-6eb16814044156fd;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2022/11/cocinando-entre-olivos-logo.webp	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2022/11/cocinando-entre-olivos-logo.webp	(from https://cocinandoentreolivos.com/)
00:34:52	1371/1371	---M--	200	added ('OK')	image/png	etag:%2255b-611f7d79-53ce4e96d0011c15;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/home.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/home.png	(from https://cocinandoentreolivos.com/)
00:34:53	199079/199079	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:34:56%20GMT	https://cocinandoentreolivos.com/recetas	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/recetas.html	(from https://cocinandoentreolivos.com/)
00:34:54	1074/1074	---M--	200	added ('OK')	image/png	etag:%22432-61a908b7-1d1cddb222e44531;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2021/12/az-24x24.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2021/12/az-24x24.png	(from https://cocinandoentreolivos.com/)
00:34:56	1787/1787	---M--	200	added ('OK')	image/png	etag:%226fb-611f7d79-3f9c90388aa3876a;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/ape.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/ape.png	(from https://cocinandoentreolivos.com/)
00:34:57	458719/458719	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:34:57%20GMT	https://cocinandoentreolivos.com/recetas-a-z	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/recetas-a-z.html	(from https://cocinandoentreolivos.com/)
00:34:58	192103/192103	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:34:58%20GMT	https://cocinandoentreolivos.com/category/recetas/tapas-y-aperitivos	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/tapas-y-aperitivos.html	(from https://cocinandoentreolivos.com/)
00:34:59	1694/1694	---M--	200	added ('OK')	image/png	etag:%2269e-611f7d79-2cbeab42df3d1879;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/ver.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/ver.png	(from https://cocinandoentreolivos.com/)
00:35:00	192806/192806	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:35:01%20GMT	https://cocinandoentreolivos.com/category/recetas/ensaladas-y-verduras	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/ensaladas-y-verduras.html	(from https://cocinandoentreolivos.com/)
00:35:00	190461/190461	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:35:02%20GMT	https://cocinandoentreolivos.com/category/recetas/arroz-y-pasta	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/arroz-y-pasta.html	(from https://cocinandoentreolivos.com/)
00:35:00	1588/1588	---M--	200	added ('OK')	image/png	etag:%22634-611f7d79-a48d5f277a935ab9;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/leg.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/leg.png	(from https://cocinandoentreolivos.com/)
00:35:01	1603/1603	---M--	200	added ('OK')	image/png	etag:%22643-611f7d79-72776dea9a22d3da;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/sop.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/sop.png	(from https://cocinandoentreolivos.com/)
00:35:03	191573/191573	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:35:04%20GMT	https://cocinandoentreolivos.com/category/recetas/platos-de-cuchara	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/platos-de-cuchara.html	(from https://cocinandoentreolivos.com/)
00:35:03	192918/192918	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:35:05%20GMT	https://cocinandoentreolivos.com/category/recetas/pescados-y-mariscos	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/pescados-y-mariscos.html	(from https://cocinandoentreolivos.com/)
00:35:04	1603/1603	---M--	200	added ('OK')	image/png	etag:%22643-611f7d79-3990047f355a5052;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/pes.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/pes.png	(from https://cocinandoentreolivos.com/)
00:35:05	1902/1902	---M--	200	added ('OK')	image/png	etag:%2276e-611f7d79-f0efc37938a33e50;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/car.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/car.png	(from https://cocinandoentreolivos.com/)
00:35:05	189928/189928	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:35:07%20GMT	https://cocinandoentreolivos.com/category/recetas/carne	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/carne.html	(from https://cocinandoentreolivos.com/)
00:35:08	191008/191008	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:35:08%20GMT	https://cocinandoentreolivos.com/category/recetas/postres-y-dulces	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/postres-y-dulces.html	(from https://cocinandoentreolivos.com/)
00:35:08	1884/1884	---M--	200	added ('OK')	image/png	etag:%2275c-611f7d79-945e00500fda94f2;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/dul-copia.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/dul-copia.png	(from https://cocinandoentreolivos.com/)
00:35:09	2251/2251	---M--	200	added ('OK')	image/png	etag:%228cb-611f7d79-cc7d101e90079850;;;%22	https://cocinandoentreolivos.com/wp-content/uploads/2016/11/fru.png	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/wp-content/uploads/2016/11/fru.png	(from https://cocinandoentreolivos.com/)
00:35:11	190213/190213	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:35:12%20GMT	https://cocinandoentreolivos.com/category/recetas/bizcochos-y-tartas	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/bizcochos-y-tartas.html	(from https://cocinandoentreolivos.com/)
00:35:13	191628/191628	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Mar%202024%2004:35:13%20GMT	https://cocinandoentreolivos.com/category/recetas/cocina-de-jaen	C:/Users/villa/Desktop/Nueva%20carpeta/cocina/resetas/cocinandoentreolivos.com/category/recetas/cocina-de-jaen.html	(from https://cocinandoentreolivos.com/)
